,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
1393,Jump Shot,Made Shot,205,0021501094,Shot Chart Detail,-166,198,4,2,201939,Stephen Curry,3,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1394,Driving Layup Shot,Made Shot,210,0021501094,Shot Chart Detail,9,13,3,2,201939,Stephen Curry,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1395,Jump Shot,Made Shot,212,0021501094,Shot Chart Detail,163,164,2,2,201939,Stephen Curry,53,1,23,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1396,Jump Shot,Missed Shot,237,0021501094,Shot Chart Detail,-70,188,1,2,201939,Stephen Curry,22,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1397,Jump Shot,Missed Shot,251,0021501094,Shot Chart Detail,-5,667,0,2,201939,Stephen Curry,0,1,66,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors
1398,Running Finger Roll Layup Shot,Made Shot,269,0021501094,Shot Chart Detail,-19,21,10,3,201939,Stephen Curry,22,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1399,Jump Shot,Missed Shot,304,0021501094,Shot Chart Detail,192,156,7,3,201939,Stephen Curry,6,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1400,Jump Shot,Made Shot,313,0021501094,Shot Chart Detail,138,115,5,3,201939,Stephen Curry,45,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1401,Jump Shot,Made Shot,342,0021501094,Shot Chart Detail,-173,193,2,3,201939,Stephen Curry,37,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1402,Jump Shot,Missed Shot,449,0021501094,Shot Chart Detail,-140,224,4,4,201939,Stephen Curry,4,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1403,Pullup Jump shot,Made Shot,2,0021501112,Shot Chart Detail,42,247,11,1,201939,Stephen Curry,39,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1404,Jump Shot,Missed Shot,22,0021501112,Shot Chart Detail,138,26,9,1,201939,Stephen Curry,41,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1405,Jump Shot,Missed Shot,46,0021501112,Shot Chart Detail,235,26,6,1,201939,Stephen Curry,48,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
1406,Layup Shot,Missed Shot,56,0021501112,Shot Chart Detail,25,13,6,1,201939,Stephen Curry,18,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1407,Step Back Jump shot,Missed Shot,75,0021501112,Shot Chart Detail,-71,111,5,1,201939,Stephen Curry,14,1,13,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
1408,Jump Shot,Missed Shot,91,0021501112,Shot Chart Detail,209,11,3,1,201939,Stephen Curry,46,1,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1409,Pullup Jump shot,Made Shot,93,0021501112,Shot Chart Detail,230,7,3,1,201939,Stephen Curry,43,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
1410,Running Dunk Shot,Made Shot,121,0021501112,Shot Chart Detail,0,1,0,1,201939,Stephen Curry,57,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1411,Jump Shot,Missed Shot,125,0021501112,Shot Chart Detail,-171,283,0,1,201939,Stephen Curry,13,1,33,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1412,Jump Shot,Missed Shot,208,0021501112,Shot Chart Detail,45,106,4,2,201939,Stephen Curry,57,1,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
1413,Cutting Layup Shot,Missed Shot,211,0021501112,Shot Chart Detail,0,23,4,2,201939,Stephen Curry,30,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1414,Jump Shot,Made Shot,253,0021501112,Shot Chart Detail,232,56,1,2,201939,Stephen Curry,42,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
1415,Driving Layup Shot,Made Shot,256,0021501112,Shot Chart Detail,-14,11,1,2,201939,Stephen Curry,13,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1416,Pullup Jump shot,Made Shot,266,0021501112,Shot Chart Detail,24,272,0,2,201939,Stephen Curry,27,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1417,Jump Shot,Missed Shot,278,0021501112,Shot Chart Detail,-17,26,10,3,201939,Stephen Curry,56,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1418,Fadeaway Jump Shot,Missed Shot,285,0021501112,Shot Chart Detail,135,139,9,3,201939,Stephen Curry,49,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1419,Layup Shot,Missed Shot,292,0021501112,Shot Chart Detail,15,16,8,3,201939,Stephen Curry,20,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1420,Pullup Jump shot,Made Shot,315,0021501112,Shot Chart Detail,155,228,5,3,201939,Stephen Curry,39,1,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1421,Jump Bank Shot,Made Shot,458,0021501112,Shot Chart Detail,-1,278,6,4,201939,Stephen Curry,7,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1422,Finger Roll Layup Shot,Made Shot,490,0021501112,Shot Chart Detail,1,21,3,4,201939,Stephen Curry,33,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1423,Driving Layup Shot,Made Shot,20,0021501119,Shot Chart Detail,-27,-6,8,1,201939,Stephen Curry,43,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1424,Jump Shot,Missed Shot,26,0021501119,Shot Chart Detail,184,169,7,1,201939,Stephen Curry,56,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1425,Layup Shot,Missed Shot,34,0021501119,Shot Chart Detail,27,2,6,1,201939,Stephen Curry,34,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1426,Jump Bank Shot,Missed Shot,59,0021501119,Shot Chart Detail,130,36,3,1,201939,Stephen Curry,45,1,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1427,Step Back Jump shot,Made Shot,67,0021501119,Shot Chart Detail,-138,205,3,1,201939,Stephen Curry,5,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1428,Driving Layup Shot,Missed Shot,74,0021501119,Shot Chart Detail,-30,7,2,1,201939,Stephen Curry,30,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1429,Fadeaway Jump Shot,Made Shot,106,0021501119,Shot Chart Detail,-22,156,0,1,201939,Stephen Curry,0,1,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1430,Pullup Jump shot,Made Shot,209,0021501119,Shot Chart Detail,195,193,2,2,201939,Stephen Curry,23,1,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1431,Jump Shot,Missed Shot,256,0021501119,Shot Chart Detail,-29,21,9,3,201939,Stephen Curry,48,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1432,Jump Shot,Missed Shot,263,0021501119,Shot Chart Detail,30,11,9,3,201939,Stephen Curry,17,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1433,Jump Shot,Made Shot,275,0021501119,Shot Chart Detail,-153,195,7,3,201939,Stephen Curry,57,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1434,Jump Shot,Missed Shot,298,0021501119,Shot Chart Detail,-179,178,6,3,201939,Stephen Curry,3,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1435,Jump Shot,Made Shot,304,0021501119,Shot Chart Detail,230,124,5,3,201939,Stephen Curry,7,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1436,Jump Shot,Made Shot,320,0021501119,Shot Chart Detail,109,239,3,3,201939,Stephen Curry,52,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1437,Jump Shot,Missed Shot,322,0021501119,Shot Chart Detail,-191,203,3,3,201939,Stephen Curry,17,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1438,Jump Shot,Missed Shot,327,0021501119,Shot Chart Detail,-32,62,2,3,201939,Stephen Curry,43,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
1439,Step Back Jump shot,Made Shot,368,0021501119,Shot Chart Detail,184,56,0,3,201939,Stephen Curry,5,1,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1440,Layup Shot,Made Shot,433,0021501119,Shot Chart Detail,19,3,6,4,201939,Stephen Curry,9,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1441,Jump Shot,Missed Shot,440,0021501119,Shot Chart Detail,-6,262,5,4,201939,Stephen Curry,46,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1442,Driving Layup Shot,Missed Shot,459,0021501119,Shot Chart Detail,-20,7,4,4,201939,Stephen Curry,25,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1443,Jump Shot,Missed Shot,495,0021501119,Shot Chart Detail,223,124,1,4,201939,Stephen Curry,40,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1444,Driving Reverse Layup Shot,Made Shot,549,0021501119,Shot Chart Detail,-24,2,3,5,201939,Stephen Curry,10,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1445,Driving Floating Jump Shot,Made Shot,567,0021501119,Shot Chart Detail,35,36,1,5,201939,Stephen Curry,30,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
1446,Jump Shot,Missed Shot,45,0021501136,Shot Chart Detail,-156,193,6,1,201939,Stephen Curry,4,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1447,Turnaround Fadeaway shot,Missed Shot,63,0021501136,Shot Chart Detail,150,18,5,1,201939,Stephen Curry,11,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1448,Jump Shot,Missed Shot,104,0021501136,Shot Chart Detail,-219,141,2,1,201939,Stephen Curry,16,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1449,Jump Shot,Made Shot,122,0021501136,Shot Chart Detail,223,120,0,1,201939,Stephen Curry,4,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1450,Jump Shot,Missed Shot,208,0021501136,Shot Chart Detail,163,229,4,2,201939,Stephen Curry,15,1,28,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1451,Pullup Jump shot,Made Shot,223,0021501136,Shot Chart Detail,51,272,2,2,201939,Stephen Curry,14,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1452,Jump Shot,Made Shot,256,0021501136,Shot Chart Detail,-189,188,11,3,201939,Stephen Curry,30,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1453,Pullup Jump shot,Made Shot,259,0021501136,Shot Chart Detail,-227,0,10,3,201939,Stephen Curry,58,1,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
1454,Jump Shot,Missed Shot,303,0021501136,Shot Chart Detail,104,124,6,3,201939,Stephen Curry,37,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1455,Pullup Jump shot,Made Shot,324,0021501136,Shot Chart Detail,0,252,4,3,201939,Stephen Curry,45,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1456,Driving Reverse Layup Shot,Missed Shot,343,0021501136,Shot Chart Detail,8,14,2,3,201939,Stephen Curry,51,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
